n_recipes,n_pairs,mX,omX,mY,omY,rho,lamX,zetX,lamY,zetY,med_sigX,med_sigY,mean_p_flip,mean_p_flip_single,share_pflip_gt10,share_pflip_gt25,exp_errors,exp_errors_discord,exp_errors_noise,exp_discord_pairs,exp_errors_pros3,exp_errors_pros1,er_real,er_pros,er_real_share,er_pros_share,er_per_decision,er_pick_real,er_pick_pros,er_pick_latent,nas_c10,nas_c25,nas_weighted,task,size
25,300,0.5159836901121304,0.06321086623460187,0.6237893306150187,0.04149446372840885,0.451449872268135,-2.944717826952344,0.02,-3.588974236185766,0.2893726702229246,0.05261690479413298,0.02762665431625948,0.2004280858143713,0.2562799192064821,0.6233333333333333,0.38,119.73675000000001,95.0995,24.637249999999998,114.89325,118.04095322989097,122.68102838968451,3.5646036165832773,3.391086058184425,0.2924431925862396,0.27820766061520696,0.01188201205527759,0.058720102724832836,0.036141827300210934,0.03706297108046185,0.7604473981463501,0.4853459777386641,0.25047553360765634,boolq,150M
25,300,0.5230050968399592,0.04727990343019451,0.6237893306150187,0.04149446372840885,0.7107111819014332,-2.906569428772256,0.08553532448470012,-3.588974236185766,0.2893726702229246,0.05466293366507013,0.02762665431625948,0.2733605363129642,0.32795960228483106,0.7833333333333333,0.56,96.62025,59.327,37.29325,84.42599999999999,97.63879235925029,109.43413463272432,2.327054083525125,2.431740264365064,0.18968999660080318,0.19822349886371468,0.00775684694508375,0.020178774185880495,0.02443870436556506,0.020027808508524578,0.9622077152563774,0.8136156758029504,0.38865600137966666,boolq,300M
25,300,0.5591274209989806,0.039924910005403984,0.6237893306150187,0.04149446372840885,0.9602675959512783,-3.0476110606864744,0.49163219692481214,-3.588974236185766,0.2893726702229246,0.04747219723456865,0.02762665431625948,0.300589022477233,0.3512381189100399,0.8566666666666667,0.6066666666666667,77.09725,24.731,52.36625,38.004,78.61659234243008,98.21405213153345,1.513660447985143,1.627833902548212,0.12222039637149565,0.13143932317266566,0.005045534826617144,0.013694046032661574,0.024116932347650936,0.005732332794754939,0.9989461362110839,0.9532279037190043,0.4723376864668505,boolq,530M
25,300,0.5460754332313966,0.04772642653060142,0.6237893306150187,0.04149446372840885,0.5945846248536764,-3.072511688467206,0.5469418977482292,-3.588974236185766,0.2893726702229246,0.04630470568138678,0.02762665431625948,0.24434464218900426,0.30065739897475274,0.7766666666666666,0.4866666666666667,112.17,82.21424999999999,29.955750000000002,103.9245,113.23939138460486,120.9930939670237,2.9234911459049995,3.122691614042498,0.24153613190131634,0.25799389015868524,0.009744970486349999,0.021569229055880917,0.0332467846143302,0.028463561898379675,0.872929482036195,0.6563742533654273,0.3049611221915944,boolq,750M
25,300,0.21474201474201476,0.0013275698570211062,0.6265829465829466,0.02758615426741387,1.0,-4.917270019400145,0.7453224702939013,-4.5753700621165345,0.4012435914560166,0.00731908455662392,0.01030248591272932,0.4209423287977566,0.4472928175005912,1.0,0.9366666666666666,99.97625,63.24549999999999,36.73075,121.713,135.70830188901778,140.16508760064107,2.5981751253038348,4.126935260034675,0.2726811758376095,0.43312613855478543,0.008660583751012783,0.056869050876480184,0.041930525038602215,0.02171239199077406,1.0,0.9965741863692626,0.45286234815041376,csqa,4M
25,300,0.22495222495222497,0.0077270554553724715,0.6265829465829466,0.02758615426741387,0.39106735914958174,-4.35436970990668,0.02,-4.5753700621165345,0.4012435914560166,0.012850536598088312,0.01030248591272932,0.32159729370075807,0.375955508334277,0.9566666666666667,0.7066666666666667,115.25725,76.48925,38.768,108.76024999999998,120.08191088100423,128.6437125241918,3.4016351044180873,3.422080366630434,0.35670411758365417,0.3588480598327065,0.011338783681393624,0.006043588116335228,0.021147606849854717,0.011824844334002405,0.9989566816837987,0.910135804905982,0.3944222789995643,csqa,6M
25,300,0.23891891891891892,0.009755912213275595,0.6265829465829466,0.02758615426741387,0.3101015369085602,-4.359649178476874,0.02,-4.5753700621165345,0.4012435914560166,0.012782871369400796,0.01030248591272932,0.2715173588888382,0.3329927486325699,0.8766666666666667,0.5433333333333333,113.62324999999998,82.74775,30.8755,110.59549999999999,119.18172175477508,126.99865918651763,3.6082796410972424,3.602590462146311,0.3786277686582181,0.37803078578938665,0.012027598803657474,0.04105137043489387,0.032597175015228304,0.03002417535906582,0.9519288525895889,0.6932978065668779,0.33178869942098344,csqa,8M
25,300,0.24216216216216221,0.009189631137885136,0.6265829465829466,0.02758615426741387,0.7437755518217447,-4.529129273560363,0.02,-4.5753700621165345,0.4012435914560166,0.010790067180386312,0.01030248591272932,0.2509541441769987,0.31337394458842754,0.77,0.47,72.74425,40.533,32.21125,61.9165,80.60405238091926,97.61611705452921,1.7395023294852963,1.7820183770212297,0.18112032864340763,0.1855471812964912,0.005798341098284321,0.005638575152473616,0.014325147433191425,0.008641050542525829,0.9980410822848541,0.902937345563395,0.45024271516978487,csqa,10M
25,300,0.26412230412230414,0.005121977750989476,0.6265829465829466,0.02758615426741387,1.0,-4.43253284631788,0.5818696203803795,-4.5753700621165345,0.4012435914560166,0.011884350286821678,0.01030248591272932,0.36782111220566444,0.40863573135365605,0.99,0.8466666666666667,74.26925,46.92124999999999,27.348,103.48124999999999,121.16709212917573,129.75706460751906,1.48614696499034,3.4307085056591244,0.15573461367735353,0.35950688347427834,0.004953823216634467,0.0021888447433508567,0.028789059873797575,0.013762759234246741,1.0,0.9832972596330245,0.42681179556615334,csqa,14M
25,300,0.27302211302211304,0.014693962931800026,0.6265829465829466,0.02758615426741387,0.4980050205158048,-4.170888507359778,0.02,-4.5753700621165345,0.4012435914560166,0.015438536774615463,0.01030248591272932,0.25008650996524173,0.3060536928100955,0.73,0.49333333333333335,115.68425,78.03649999999999,37.64775,97.975,105.10881939587418,113.80938118787608,3.1322720886326323,2.739890217199923,0.3285269216595574,0.287372129007723,0.010440906962108774,0.0177031295962013,0.024792182853487874,0.02193663841058838,0.929439400782734,0.7726570384473254,0.36639650338893354,csqa,16M
25,300,0.283942123942124,0.01617176375078717,0.6265829465829466,0.02758615426741387,0.4356000877835361,-4.2498467340394726,0.02,-4.5753700621165345,0.4012435914560166,0.014266420298055736,0.01030248591272932,0.19698132541495444,0.25803048311349924,0.6533333333333333,0.3466666666666667,104.78775000000002,81.88750000000002,22.90025,100.56875000000001,106.34376914696648,113.77171304413774,2.889533152210993,2.8459603866952308,0.3030804955591044,0.29851018794547035,0.009631777174036642,0.059091207768068324,0.030982917282049743,0.0325505045908801,0.8086894699046405,0.5441046305508037,0.27177079660960923,csqa,20M
25,300,0.36750204750204746,0.018351616751607274,0.6265829465829466,0.02758615426741387,0.5319840507949489,-4.104274760497953,0.02,-4.5753700621165345,0.4012435914560166,0.016501982389108542,0.01030248591272932,0.20662906726143448,0.26629681430272445,0.67,0.37666666666666665,89.82000000000001,65.211,24.608999999999998,85.2565,93.63120721185578,103.73195556592663,2.5090199874525534,2.5167183168971805,0.2620226854344652,0.2628266395538138,0.008363399958175179,0.018556049064104192,0.020852106502353196,0.015734007550677616,0.8815408594967713,0.6496353818748608,0.3192161870519214,csqa,60M
25,300,0.3987441987441988,0.024106728398740493,0.6265829465829466,0.02758615426741387,0.6458099542172038,-4.059190448306559,0.02,-4.5753700621165345,0.4012435914560166,0.017262988741785723,0.01030248591272932,0.1695544878415228,0.2250040112811169,0.5466666666666666,0.3,82.7665,60.774249999999995,21.99225,74.96625,81.51636896982278,90.85199379267283,2.020901549788695,1.9025961611319373,0.21188903176485965,0.1994848578664989,0.00673633849929565,0.011297003056686943,0.013155034554213227,0.011223089308861343,0.8590945612053186,0.6392954879087555,0.30932928356450373,csqa,90M
25,300,0.43686595686595686,0.02121665104764216,0.6265829465829466,0.02758615426741387,0.6478462264235132,-4.210911944013635,0.02,-4.5753700621165345,0.4012435914560166,0.014832835452911385,0.01030248591272932,0.17226456629233738,0.22549289699946967,0.5266666666666666,0.31,77.14224999999999,55.54575,21.5965,71.63674999999999,78.88267649201302,88.6842324466246,1.8726346078770701,1.8391000430493238,0.19567607513866395,0.19217196814449947,0.006242115359590234,0.0017061240696239204,0.01134644465280479,0.006667470703391637,0.8407422651011607,0.6363438971510424,0.3177589567486035,csqa,150M
25,300,0.5062626262626263,0.027412328612222425,0.6265829465829466,0.02758615426741387,0.8081160015841561,-4.352962343712753,0.4004644540488111,-4.5753700621165345,0.4012435914560166,0.01286863474124049,0.01030248591272932,0.12503391017505056,0.1712119269881156,0.38333333333333336,0.21,47.78725,34.848499999999994,12.938749999999999,48.176249999999996,55.33642755290204,65.39811585853175,0.7800361055452312,0.9454734805251536,0.08127194815223981,0.098508865349057,0.002600120351817437,0.0019466222578653602,0.006323412760542594,0.0032784549885206005,0.8144013308989322,0.6224986790409576,0.3002162827358674,csqa,300M
25,300,0.5603494403494403,0.027516434172401336,0.6265829465829466,0.02758615426741387,0.8698718457863079,-4.409707197024771,0.02,-4.5753700621165345,0.4012435914560166,0.012158737923398728,0.01030248591272932,0.11914271013346811,0.15571401569613036,0.37333333333333335,0.22333333333333333,46.90175,31.5615,15.340250000000001,42.65875,48.5825273558642,56.76301594497091,0.7721712565683858,0.7040190492341634,0.08035480529908087,0.0732626514478982,0.002573904188561286,0.0015785940121575972,0.006549317371294905,0.003936210084476124,0.9046943877360651,0.7282670689259995,0.34622265966031124,csqa,530M
25,300,0.5425061425061425,0.023102000529906658,0.6265829465829466,0.02758615426741387,0.8279865286969293,-4.366365865254499,0.3480816091481236,-4.5753700621165345,0.4012435914560166,0.012697300524278357,0.01030248591272932,0.13550982100343364,0.18544740070492385,0.45666666666666667,0.22333333333333333,55.049499999999995,39.0975,15.952,50.903999999999996,58.724751303503545,69.3908530519825,0.8752660154378855,0.9693370722707012,0.09139603785559502,0.1012190193489488,0.0029175533847929517,0.0021505805916782906,0.010065334904716177,0.0059354748198661616,0.91822814012843,0.644910489650224,0.3213384886592866,csqa,750M
25,300,0.24912301666334727,0.0011892929556911098,0.6060187213702449,0.033279163409784235,-0.24808250767985202,-6.211970643344552,0.15781338484741267,-5.801670116966005,0.02,0.002005281872444129,0.0030225025948455364,0.3348977624170602,0.38418165893340095,0.95,0.76,196.39125,153.89775,42.4935,188.2085,176.48844116596166,168.83626131526094,6.378077012938101,5.969251695096985,0.6452227982771301,0.603864969726473,0.02126025670979367,0.04811490531928087,0.04787121081642964,0.04777364817843953,0.9358487203477752,0.6939285737017306,0.3065684071909536,hellaswag,4M
25,300,0.2557246232490208,0.001686354774820537,0.6060187213702449,0.033279163409784235,-0.221005985886326,-6.197353751423875,0.02,-5.801670116966005,0.02,0.0020348081261767994,0.0030225025948455364,0.2536765667427635,0.31654115519285086,0.81,0.47333333333333333,187.011,160.2405,26.7705,187.8435,181.0932871901855,174.01291645193027,6.054053239555904,6.024874083024799,0.6123054169387246,0.6093542444103824,0.020180177465186345,0.04807101929873487,0.042697431473696625,0.04176860196581678,0.7437623990032671,0.39314398618263097,0.21935624938438136,hellaswag,6M
25,300,0.2604023102967536,0.0015081759257757582,0.6060187213702449,0.033279163409784235,0.07425650818669383,-6.221627967032678,0.3884007773977875,-5.801670116966005,0.02,0.001986009426226756,0.0030225025948455364,0.2803019720741466,0.3370128990030642,0.91,0.5766666666666667,158.80475,126.25625,32.548500000000004,155.2345,154.2421242525571,153.32327117447073,4.602325795660736,4.451302508068921,0.46544907864716417,0.4501755727753826,0.015341085985535786,0.032282553911373725,0.03649052893178701,0.036225054132013906,0.900993200770128,0.5705323675771663,0.27908009122570593,hellaswag,8M
25,300,0.26179645488946424,0.0014879287301616244,0.6060187213702449,0.033279163409784235,0.19139840717273707,-6.6736072528951915,0.15710692005813012,-5.801670116966005,0.02,0.0012638315584022463,0.0030225025948455364,0.2193375261453519,0.2746147805876037,0.6966666666666667,0.42,157.09875,129.90575,27.193,151.69574999999998,150.62134166017765,149.58935852764102,3.7921949190210698,3.9352572231139122,0.38375588172825226,0.398233249538079,0.012640649730070232,0.048003657293255286,0.042309823912373964,0.045637000609450626,0.7126823096937436,0.44404236189021234,0.22996341409065046,hellaswag,10M
25,300,0.2644307242913098,0.0009489591000150701,0.6060187213702449,0.033279163409784235,-0.09932638461366622,-6.043497193184184,0.02,-5.801670116966005,0.02,0.002373244688715595,0.0030225025948455364,0.3929611730526867,0.4310215789595713,1.0,0.9466666666666667,184.307,130.89825000000002,53.40875,168.44875,160.07287553466338,156.501451020242,5.653359375769519,5.251901887337559,0.5718749700094788,0.5312648700853329,0.018844531252565064,0.051865649947913754,0.042126600650635,0.041981230269947434,1.0,0.944482575268438,0.38558897982464935,hellaswag,14M
25,300,0.2653654650468034,0.0016712885944526923,0.6060187213702449,0.033279163409784235,-0.039069021933328486,-6.266637120813612,0.122256828929,-5.801670116966005,0.02,0.0018986026308974707,0.0030225025948455364,0.25004751118324436,0.31114661317614,0.8066666666666666,0.49,163.2305,136.1905,27.04,163.0835,160.76990002764865,158.43634309624028,5.0642675303254485,5.128940713405326,0.5123031960934619,0.5188455594648593,0.016880891767751496,0.05183275189186257,0.04117211074998615,0.0425822212993538,0.7915677523502042,0.45414613077825533,0.23732420022756417,hellaswag,16M
25,300,0.266087764721503,0.0019296563605613961,0.6060187213702449,0.033279163409784235,-0.7607979846490904,-6.103188295885615,0.734322516274942,-5.801670116966005,0.02,0.00223572818109215,0.0030225025948455364,0.26607681326694943,0.3198448656908054,0.7933333333333333,0.48333333333333334,212.40475,191.5955,20.80925,228.13175,209.5201540632506,196.14409776906706,7.987007087293188,8.034786626792448,0.8074678009707896,0.8122982010529735,0.02662335695764396,0.05207888387132102,0.10516983431375007,0.14223084101815417,0.7106067543216431,0.31732105802718624,0.19501581512345334,hellaswag,20M
25,300,0.2930956648741951,0.004635010419962665,0.6060187213702449,0.033279163409784235,-0.16502216012705917,-5.945787965342681,0.24877167333306718,-5.801670116966005,0.02,0.002616839556887745,0.0030225025948455364,0.13168554263908405,0.18191712517354208,0.44,0.22,154.19600000000003,142.48299999999998,11.713,157.83,157.80909170378206,157.3600925880454,5.996307759087371,6.015937842534081,0.6066664542785364,0.6086524952891499,0.019987692530291236,0.014513041232935711,0.03279645153076649,0.02850620924708386,0.3912131313393343,0.17908376352175148,0.11642546470980529,hellaswag,60M
25,300,0.32237535683462787,0.006427675623163313,0.6060187213702449,0.033279163409784235,0.3564424452141616,-5.833095751149339,0.02,-5.801670116966005,0.02,0.0029289954893059857,0.0030225025948455364,0.11310431154311776,0.1539037816756038,0.33,0.19666666666666666,113.279,98.361,14.918,108.51124999999999,109.30176605930085,111.60186281950419,3.089884126152571,2.867130668436587,0.3125082205075267,0.28997912755755906,0.010299613753841903,0.014379143228452169,0.014893891158327175,0.01441229704845482,0.5022400444919182,0.31763610201361236,0.16715917015933912,hellaswag,90M
25,300,0.3583203877049725,0.008172591512981824,0.6060187213702449,0.033279163409784235,0.4879847709324027,-5.781807431813165,0.02,-5.801670116966005,0.02,0.003083137807830729,0.0030225025948455364,0.0959036259764377,0.12849027949479283,0.29,0.17,88.45349999999999,77.671,10.782499999999999,88.61825,90.21943161119249,92.74108521212312,2.236881512731716,2.092962936825346,0.2261105867277603,0.21156287221807543,0.00745627170910572,0.014460073326518871,0.014497955973161995,0.014460073326518871,0.4294912015917969,0.27004866963998037,0.15258641101983564,hellaswag,150M
25,300,0.4405749186748988,0.015012036089819486,0.6060187213702449,0.033279163409784235,0.8701481179214244,-5.607044171618297,0.02,-5.801670116966005,0.02,0.0036719068594530282,0.0030225025948455364,0.06675049510083918,0.09137246063874235,0.22666666666666666,0.11,41.948,34.3765,7.5715,41.147000000000006,43.4288427915579,47.19859826136096,0.4187278170733032,0.4448874477749064,0.04229081056349325,0.044932889597422754,0.0013957593902443439,0.014241517544101998,0.012817354605307717,0.013826156955842425,0.6376108515304663,0.36972561266329734,0.2203758156782903,hellaswag,300M
25,300,0.5094549558520878,0.020584244101221495,0.6060187213702449,0.033279163409784235,0.9485261307459325,-5.829953355105957,0.02,-5.801670116966005,0.02,0.002938214029709288,0.0030225025948455364,0.03248470635755799,0.048218561751637155,0.10666666666666667,0.043333333333333335,25.77225,22.45775,3.3145,25.59775,26.537176329761845,28.490680197208867,0.13302159404994182,0.15391733108407502,0.013413260322892709,0.015520286347346377,0.00044340531349980604,0.0,0.005788301263793242,0.004942262514188155,0.5670925122952012,0.3020787862914569,0.17265677789478628,hellaswag,530M
25,300,0.48039434375622386,0.018104593749291006,0.6060187213702449,0.033279163409784235,0.9230654853309054,-5.80724345769451,0.02,-5.801670116966005,0.02,0.0030057040136234102,0.0030225025948455364,0.039530520555597685,0.05651458468783073,0.12333333333333334,0.056666666666666664,27.9645,22.95975,5.0047500000000005,26.3995,28.24160527064181,31.157309196263355,0.18027936378098675,0.19591613207424094,0.018178617774304358,0.019755364153184185,0.0006009312126032891,2.0001469070923815e-07,0.005764168966298948,0.004979778176647805,0.5033256450142144,0.3832090686405979,0.206119248325007,hellaswag,750M
25,300,0.22914955629178402,0.0007063263862601108,0.32941193832356147,0.023203924038382298,-0.1287058609431857,-6.1759405482503436,0.02,-6.228549979233511,0.2901369373280068,0.002078849739168805,0.001972309714235133,0.41595907899638584,0.44708585002552353,1.0,0.99,153.91075,109.36675,44.544,163.0435,156.79191199147894,154.31991952321596,4.233700396369308,4.266246345019066,0.5257824824183852,0.529824357863423,0.01411233465456436,0.06819747564468852,0.04465172720291414,0.047303574954839576,1.0,0.9805504163939167,0.3960162350725644,mmlu,4M
25,300,0.23141062425107897,0.0020231758339337258,0.32941193832356147,0.023203924038382298,0.9494647423278211,-6.029198190079174,0.02,-6.228549979233511,0.2901369373280068,0.0024074235010077775,0.001972309714235133,0.26701567276325144,0.32250375410702575,0.6333333333333333,0.44333333333333336,73.45124999999999,20.9045,52.54675,32.663,62.85871820517753,85.70882609591007,0.9857967031599985,0.8224124314321661,0.12244415567076186,0.10215046921647698,0.003285989010533328,0.02178548107267784,0.008296238411978867,0.0022557626878968893,1.0,1.0,0.6147710307859707,mmlu,6M
25,300,0.23320138928581607,0.002843793514861574,0.32941193832356147,0.023203924038382298,0.9445004518728483,-5.975164299020705,0.02,-6.228549979233511,0.2901369373280068,0.0025410845547658716,0.001972309714235133,0.20360550909974506,0.2622134264621254,0.54,0.32,56.842749999999995,23.23025,33.6125,34.46225,54.61812268672334,74.35074338162636,0.5439817947996225,0.6039641247627024,0.06756897548464971,0.07501949059661303,0.001813272649332075,5.595275727012161e-05,0.004538553615766567,0.00045163028473476085,1.0,0.9987069591108805,0.5537017075832632,mmlu,8M
25,300,0.23468331326496308,0.0031553874705524143,0.32941193832356147,0.023203924038382298,0.9527275349214869,-5.947916196238191,0.02,-6.228549979233511,0.2901369373280068,0.002611276240205263,0.001972309714235133,0.18985919238903753,0.2471717449911346,0.49666666666666665,0.32,49.39075,19.186500000000002,30.20425,30.079250000000002,50.098055235630696,69.5726744339721,0.5141654321444072,0.5252999385596566,0.06383487857630263,0.06521725440437051,0.0017138847738146909,7.852443855358129e-05,0.004455900455143675,0.0009146703916004882,1.0,0.9999898766469429,0.5653322873412967,mmlu,10M
25,300,0.2378325241232076,0.0037129402285472485,0.32941193832356147,0.023203924038382298,0.9533103367114985,-6.17252086041297,0.44895871687384736,-6.228549979233511,0.2901369373280068,0.0020859709255149845,0.001972309714235133,0.13629653676560433,0.18687462754273532,0.38666666666666666,0.22666666666666666,42.979,23.982,18.997,32.5425,44.818890750583364,59.042851460930365,0.4168289365052109,0.4367195645365716,0.05173263364833891,0.05420125922315886,0.001389429788350703,0.006804153421842894,0.005625363532912692,0.0032731426378370294,0.9997440610530726,0.8876079015333069,0.4500468821107013,mmlu,14M
25,300,0.23867223988565037,0.004110150855675222,0.32941193832356147,0.023203924038382298,0.9492915255967416,-6.1770719948888235,0.3861794240348055,-6.228549979233511,0.2901369373280068,0.0020764989617598996,0.001972309714235133,0.13086726223270234,0.1774140977825514,0.37,0.20333333333333334,44.535500000000006,24.0205,20.515,31.103749999999998,41.6999364791609,54.99827861079068,0.4074866163443874,0.3813655721716843,0.05061306724101626,0.0473686265352601,0.001358288721147958,0.0023432306797280126,0.0021879563571668916,0.0010067500451539657,0.9973672688080296,0.9262891401241706,0.46862138566204553,mmlu,16M
25,300,0.23948176169880836,0.005338814033024767,0.32941193832356147,0.023203924038382298,0.8979554364506555,-6.04833782920292,0.02,-6.228549979233511,0.2901369373280068,0.0023617844348308085,0.001972309714235133,0.11472236456832645,0.15359235539850313,0.3433333333333333,0.19333333333333333,46.74975,32.3625,14.38725,42.9915,49.076991771928796,57.386756165455886,0.5045112912372983,0.5078716976477086,0.06264623930458284,0.06306350811066036,0.0016817043041243277,0.021617733886033847,0.010207241420431312,0.010075130803300265,0.8148813630019413,0.6289552350547329,0.3412419176905216,mmlu,20M
25,300,0.2509953540621361,0.0070685706301924995,0.32941193832356147,0.023203924038382298,0.9422199244708828,-6.108776141274392,0.02,-6.228549979233511,0.2901369373280068,0.0022232701169688407,0.001972309714235133,0.08344119955134956,0.11527664067563763,0.26666666666666666,0.15,44.314,33.036,11.277999999999999,39.28825,42.21258571302678,47.753228588806685,0.2538465438845421,0.2674077206188935,0.031513756440988056,0.03319730751133047,0.000846155146281807,0.021192047209974453,0.0076190664518449545,0.0073354045393779635,0.8904917181928962,0.6434140452227287,0.30312204383359787,mmlu,60M
25,300,0.25808309572037247,0.008977040237572207,0.32941193832356147,0.023203924038382298,0.9463085791500186,-6.068800084518767,0.02,-6.228549979233511,0.2901369373280068,0.002313948087593335,0.001972309714235133,0.07212640832294019,0.09829740457839421,0.22666666666666666,0.12666666666666668,28.426750000000002,21.090249999999997,7.336500000000001,29.403750000000002,33.027127186288176,38.754683291076,0.14770600748780754,0.18778854609673473,0.018337288253893365,0.023313423462749908,0.0004923533582926918,6.158601499993805e-05,0.0029560371784446604,0.001343797619212381,0.8286209292303904,0.5719964470085394,0.2956553581036207,mmlu,90M
25,300,0.2663050463004486,0.010801827123543873,0.32941193832356147,0.023203924038382298,0.9407343681159523,-6.009705299912236,0.02,-6.228549979233511,0.2901369373280068,0.002454811506993034,0.001972309714235133,0.06665590332868239,0.09045126711406011,0.22,0.11666666666666667,25.14725,19.45375,5.6935,28.029,31.43111387627316,36.587563542221055,0.10101689859941096,0.162205267558237,0.012538233224788312,0.020132943132607956,0.00033672299533136986,6.210186645261118e-05,0.005431380898548341,0.003807875575301407,0.7894103729035978,0.593235840897116,0.2690304745446175,mmlu,150M
25,300,0.28438539195402507,0.016141351163687073,0.32941193832356147,0.023203924038382298,0.9571562218076297,-5.952148181086664,0.02,-6.228549979233511,0.2901369373280068,0.002600248709351587,0.001972309714235133,0.04493303044057894,0.06139095611887363,0.12666666666666668,0.08,26.781,22.370250000000002,4.41075,27.808000000000003,29.30026275753477,31.801988841510948,0.11352062817724762,0.13254924352463116,0.014089536290101881,0.016451260064821838,0.0003784020939241587,7.003375984676931e-05,0.004011111079415728,0.0020293136315036905,0.5403270975691722,0.3654643217206229,0.20178067643512612,mmlu,300M
25,300,0.30124105356780045,0.02005206230075295,0.32941193832356147,0.023203924038382298,0.9825881674991349,-6.192569552332517,0.8498868239740056,-6.228549979233511,0.2901369373280068,0.0020445663774609174,0.001972309714235133,0.034965924018605696,0.05060593995988319,0.12333333333333334,0.05333333333333334,14.76925,11.8325,2.93675,15.643,18.13026098359871,21.598472717780187,0.0458056075147924,0.06390870129194016,0.005689186943205486,0.007937642761967708,0.00015268535838264133,5.3991063085992246e-05,0.0003462710093661323,0.00010087297209431541,0.7206188533608681,0.42129762851871283,0.23107735593329432,mmlu,530M
25,300,0.2924071333979674,0.017700839303547614,0.32941193832356147,0.023203924038382298,0.9800563135548468,-5.863752615900387,0.4577185253112037,-6.228549979233511,0.2901369373280068,0.002840564110997968,0.001972309714235133,0.05725734447875096,0.07575403682492435,0.19666666666666666,0.09333333333333334,19.06825,13.111749999999999,5.9565,19.55025,23.222835353545214,27.666715530105378,0.07243596089548641,0.08789474316451015,0.008990216152797702,0.010908845965109888,0.00024145320298495473,6.06890048100216e-05,0.0004805930889282367,0.00010580370259553312,0.8506417736289382,0.6370930735646954,0.3312010105382514,mmlu,750M
25,300,0.23786666666666664,0.0036975468178152364,0.4827822222222223,0.023682489702916316,0.15463271603153578,-3.8239999286031927,0.02,-4.161808309264112,0.02,0.02184026643875413,0.015579360131251116,0.474830511539497,0.4850774474476796,1.0,1.0,146.732,78.87175,67.86025,133.87725,145.49158944746745,147.3262108721716,3.9827939386769344,3.9240871213524375,0.48521936705846735,0.47806718063285675,0.013275979795589782,0.04358143391157745,0.04176907350776049,0.03640917553499132,1.0,1.0,0.4884187305769977,openbookqa,4M
25,300,0.23632,0.0046277111004847,0.4827822222222223,0.023682489702916316,0.9225691403086409,-3.9808564910686903,0.18775962678472846,-4.161808309264112,0.02,0.018669642106248115,0.015579360131251116,0.4452502458629567,0.4666974154754605,1.0,0.9533333333333334,111.036,19.76325,91.27275,35.499249999999996,113.45731542874753,128.03662765252915,2.5251522728926554,2.625601970236385,0.3079558617110377,0.3202062409995172,0.008417174242975518,0.040706552100319655,0.02934600987854349,0.0037112142737219848,1.0,1.0,0.5722048143392906,openbookqa,6M
25,300,0.23797333333333334,0.004837391946132874,0.4827822222222223,0.023682489702916316,1.0,-3.941543257523833,0.02,-4.161808309264112,0.02,0.019418224289105314,0.015579360131251116,0.4482688264890667,0.4685302094181033,1.0,1.0,95.96799999999999,58.303250000000006,37.66475,130.40075000000002,142.3689023078765,145.35347617079543,2.034435190367039,3.7728501063776543,0.2484581132348473,0.46076435532918913,0.006781450634556796,0.007922878513484801,0.040041816250566825,0.0325631184926731,1.0,1.0,0.45880702054521016,openbookqa,8M
25,300,0.23754666666666668,0.0024186552083841537,0.4827822222222223,0.023682489702916316,1.0,-3.9966043355689007,0.22949182156190284,-4.161808309264112,0.02,0.018377938366439583,0.015579360131251116,0.4820056932668475,0.4894123818937884,1.0,1.0,123.92999999999998,70.50099999999999,53.429,143.278,148.40980035891582,149.0630559886222,3.0286787488970885,4.030602405648034,0.37014039845784713,0.49258733069494437,0.010095595829656962,0.028225545057934672,0.0432298778423946,0.040443859452355124,1.0,1.0,0.4848157853894623,openbookqa,10M
25,300,0.24909333333333336,0.006955732492499346,0.4827822222222223,0.023682489702916316,1.0,-4.037733601866324,0.02,-4.161808309264112,0.02,0.017637400523667256,0.015579360131251116,0.394743724180982,0.432301871508166,1.0,0.9533333333333334,92.358,60.32225,32.03575,119.68950000000001,133.3483018632583,139.24797070709224,1.7998769253540994,3.436257039204869,0.21974795380809448,0.41953449287949185,0.005999589751180331,0.028428263022405816,0.03656179405208777,0.029922743340905934,1.0,0.9774951817925897,0.4189882674124936,openbookqa,14M
25,300,0.25050666666666666,0.011700348823256117,0.4827822222222223,0.023682489702916316,0.5849549864231155,-4.044280806964964,0.02,-4.161808309264112,0.02,0.01752230204286179,0.015579360131251116,0.2992533586003624,0.3575848969185957,0.9133333333333333,0.58,103.11375,62.0865,41.02725,86.35825,103.30793173895012,116.44326943544894,2.360621573805754,2.2831187556879495,0.2872236683221278,0.2777936758268842,0.007868738579352514,0.00544271400840165,0.024065184037672674,0.017809211122736212,0.9983101186796136,0.8603726467129748,0.42103193283620244,openbookqa,16M
25,300,0.25472,0.010660448880215077,0.4827822222222223,0.023682489702916316,0.873408504113898,-4.1246470662365535,0.02,-4.161808309264112,0.02,0.016169200237940322,0.015579360131251116,0.2979911350701488,0.35708316808742147,0.8333333333333334,0.55,78.99525,30.0535,48.94175,46.80825,79.15638078109916,100.50175741274829,1.3438285742755567,1.3859797852369413,0.16371917158753208,0.1688544704434367,0.004479428580918522,0.0371397693660425,0.018274872636844477,0.008895608354847113,0.9999841762637627,0.9852459483323365,0.5229941045218423,openbookqa,20M
